4600604045306;1238482
4601347000850;1097999
2369662000000;2012628
8308583314586;1032268
4605319008097;1233797
4604661007536;1274452
4620008990828;1242190
4607036355348;1266940
8300491502215;1219226
2369771000000;1265030
4680001222913;1243049
4602038003204;1103958
4607089308070;1265815
4030969826164;1150591
5902704994027;1059866
4607018291534;1005251
1110000021871;1278432
5901583759420;1287481
4607025391753;1031835
4603014004635;1239201
4603334001529;1271340
2372914000000;2014012
8591022387139;1277735
2367089000000;1245389
8300205004622;1258407
2100010811790;1169957
3035136018008;1273293
6961010177165;1288372
4607177073095;1144057
4620768555381;1277481
4607016280844;1147269
4750042804284;1069162
4610014311359;1244037
3600521831762;1155695
2306260000000;1059222
4605627009090;1287650
4607021099509;1272907
5907582900405;1055994
7858897960173;1242150
2100011035768;1280150
4891813833147;1286703
4601388005531;1264208
4811473033367;1237456
8000000415387;1172555
2306656000000;2004068
2321909000000;2006735
8710103609940;1278880
2369623000000;1263856
3046920082402;1284629
4600702093667;1229769
4607031479131;1283404
4600699507420;1283708
4891212300547;1276822
9002859067570;1281110
4600712007234;1252703
8585002612021;1225870
4604661006553;1271839
2309153000000;1068418
4015400924166;1283494
7311311011641;1283798
8591177017264;1228338
5901549880564;1279216
2100011042766;1285110
4602009397943;1278839
5905669989015;1266908
4680007212802;1282697
4607030643267;1288374
4011800646516;1276058
4607182345729;1265121
4630007830643;1274704
5900516600778;1009640
2371337000000;1273079
2490693000000;2012931
4607069383998;1244508
2372141000000;2013413
4607117891581;1037235
4890870122171;1276685
4607061251189;1197055
8719202230468;1286210
3574660215540;1196159
4602271000473;1117198
4607174437043;1282277
4744183018730;1282861
2100010935984;2010614
5201216201501;1253419
2009800135514;1287314
2366394000000;2011494
2490844000000;2004861
4660001051959;1168097
2306775000000;2004803
2322699000000;2006844
4606203077571;1278244
5000394058163;1000895
4600728000168;1111240
4627124823719;1287718
5900397009141;1081439
8436024290592;1093950
2363925000000;1211574
3600521119600;1025935
4607057260362;1079031
4009900392969;1189038
4607011664656;1256997
2491034000000;2013561
4602112205449;1025348
2490238000000;2005136
4770190103329;1265468
2372212000000;1280012
2359449000000;1155921
2361695000000;1180588
4600494600494;1266671
2303726000000;2001385
4047400393048;1165331
8591022326855;1277710
5902704995970;1045937
4607044602540;1198566
2365402000000;2010926
2367007000000;2011642
5902704997479;1044624
4600528347807;1272528
3600520222363;1049689
7622210453808;1259464
3600540889379;1150219
4770119211715;1215423
8719202268294;1286064
2366614000000;1242091
8714793088450;1274411
8006870011681;1286247
4607041134488;1204999
2365466000000;2011002
2363781000000;1208942
4620770400198;1220182
4607061253213;1280181
2491245000000;2013859
8001090601223;1272435
4056800114726;1049800
4603567000207;1006617
80481522;1223280
4627091014967;1262144
2100011042070;1285042
2361684000000;1180368
4607107440188;1132837
2368966000000;1257836
8719202268393;1286071
4606993124769;1171419
4606895000420;1055830
7798147370058;1267582
8591022371664;1260984
2373010000000;1288104
4750605131192;1282963
4600605021965;1254819
3600541214767;1208175
2372529000000;1283459
4047400392041;1165190
7930060931392;1287857
6901603083671;1285559
4770190110693;1285698
4030969828977;1264814
4601899001916;1107408
8591022252284;1179032
4605246011184;1262827
4606284012317;1263209
2304373000000;1095519
5904134660589;1284347
2368247000000;1252539
8718158310866;1234682
5906927100159;1084581
2100011035805;1280174
 ;2013210
2307345000000;2004797
4600697010274;1257246
4605627009137;1287648
4770190350235;1045219
4606284011891;1248967
4607031149256;1252294
4607174436619;1282321
4607072900175;1269300
7610400013864;1011235
4607056260103;1198133
4601135603935;1165532
4600236000377;1174744
4620004250148;1128453
4601075346152;1246675
4607030636665;1266056
4810226003589;1151080
4670005961239;1286825
8719202379761;1280441
4607009861920;1203787
5010338015909;1004570
4607004636141;1275963
4640010205703;1254533
4607007722018;1270665
4015000539203;1126986
8710341149758;1285674
7610859094247;1268408
4660018660236;1255272
8600947500247;1192852
4600893903585;1072536
2100011029019;1270574
9772305569995;1240461
4650057031128;1240470
8719202106596;1283938
5024688001086;1257413
7613035824454;1280463
8300081066431;1259326
2372305000000;1280966
4607072121372;1268829
2370971000000;2013074
4016369666913;1202464
8722700080985;1006592
4607065730697;1287766
2363402000000;2009835
4607012705242;1278295
4810226052358;1278093
5391520951589;1249841
4601320000037;1273412
2304515000000;1095522
4603934000755;1034602
7622210372239;1259454
3423290058198;1264906
4690502002938;1223712
2372780000000;1285786
5903355006060;1141412
4610014314725;1287893
2100010912152;2010271
2365897000000;2011195
2490034000000;2011304
2352296000000;1035338
4600104031540;1258338
4607036355294;1266939
5943001900106;1057278
6900000085554;1288456
4601241014007;1252533
4670018996754;1287866
2357613000000;1139378
4041811017708;1010131
4014400901405;1032423
4604248003517;1132102
4600935000098;1032729
3600541335172;1230715
2359219000000;1153866
2491014000000;2013541
4650062590726;1272530
4601728013042;1254532
8710103279426;1275131
4607174431317;1282535
4744183019218;1282839
4630027140098;1278185
2100011042940;1285128
4054221300407;1246135
4607179351399;1240768
8001090338143;1283496
4680007215117;1282348
2100010587916;1112098
4601296000659;1191523
2372936000000;1287886
4612754440610;1267132
4860104900400;1280535
40822938;1034753
4750605011913;1217055
4600632043299;1187206
5902062040695;1200683
4600493511203;1098230
4607398211627;1286939
5000281031217;1227482
8719202329391;1285926
2371600000000;1275237
4680011891956;1277858
9120020762267;1279974
4607087940081;1116882
4606055954655;1239553
4650064283565;1265161
6988600090765;1272309
4607042436529;1019181
4015000544658;1143880
6410500090014;1030602
2372583000000;1284148
2196851000004;1129964
6900000085585;1288458
2357944000000;1142845
4607065372750;1261332
4607057562749;1285509
5200103280100;1273544
4680003503294;1222078
4620000676041;1271127
4260021948873;1284990
2371095000000;1270944
4607174435186;1282600
2100010708359;1138580
2009380054410;1287019
4620004251367;1251236
4600236001589;1251589
4607114691580;1281638
2371907000000;2013348
4607041133665;1144366
4610007433570;1286830
4602541004330;1029113
4607146490199;1190730
4750001945133;1229623
4605698005960;1017889
4607180660367;1238822
4606055955751;1233295
4860104909304;1279065
8591022206393;1277823
2372436000000;1282194
4600935200139;1119354
 ;2006858
4607002993390;1095120
4810226054567;1270075
4620002290733;1167594
4607174434875;1282592
4607150089853;1127027
4607151981781;1230646
8004260461436;1228145
2491038000000;2013567
8593893413603;1032952
2372861000000;1286511
4601674031404;1279354
4015100195125;1279055
4600068035783;1270713
4890830122173;1276802
4607096002961;1129138
8591022364741;1257584
6900000085684;1288466
5060309580011;1213132
2490461000000;2012547
4690381001367;1268726
4601158022980;1267603
4640001842566;1275363
5701922111113;1184078
8719202285376;1286029
4690228020766;1239643
4601033150128;1269872
6939501804333;1236523
3287144904013;1100910
2100010899170;1209178
3149330001015;1277815
4600697010281;1257247
2372844000000;1286463
3600521684160;1126595
5413149109858;1005342
4610025950011;1288000
5900288004460;1034287
5413149354128;1037349
4620002685720;1268320
2353252000000;1082677
2322304000000;2006808
4014500505688;1215006
5902596199104;1210927
4607072903688;1207448
4895124470336;1184680
4607068629363;1264331
4607089695392;1106221
2369676000000;1264128
4606284005395;1058832
3222270494052;1119310
5900084204156;1027967
4600068028099;1257879
2308958000000;2006602
5900288171179;1018527
5906552180038;1054432
9062300113485;1180459
4008576015707;1152093
3168430162204;1274436
4811538000778;1268183
4650062590481;1272529
8714793783256;1274418
2491372000000;2009817
9772225310004;1194006
7622210507051;1270804
2367783000000;1249535
9771562514106;1008432
4811168003170;1232083
8436043581237;1265052
2368339000000;1253391
8000000417909;1172550
8717163558799;1003552
5413149333437;1005327
4015100180190;1280870
4600682483496;1271383
5410306875144;1132385
4690590095324;1286740
4606055948814;1235296
4600728004845;1105862
2368872000000;1256828
3600523180677;1126588
8410388000134;1064731
6412700148007;1272595
4607180570062;1230514
4601351007647;1278603
5904134341792;1284296
4680019152783;1282726
4680007210945;1282928
4623721340963;1269281
4603883160159;1282094
5903111819262;1253934
8809411185014;1267030
2362481000000;1194857
4750021537288;1164027
4607018297918;1167970
2491412000000;2014060
8051403014691;1269936
4600935010936;1241293
4750042303947;1271028
2490963000000;2013477
5010338014339;1004571
4690388051891;1258269
2360614000000;2008607
4610000412985;1279578
4603209000862;1125995
4607002227372;1251094
2354037000000;1090722
2370489000000;1269217
8000000417916;1172551
3492390000987;1010255
4744183018945;1282854
9000101097887;1287546
8001040094921;1014231
8591022338582;1261102
2009800135842;1287347
4607070490524;1287551
4005489344221;1176858
4607036352323;1176072
40084107;1031501
4607013790704;1027025
2309405000000;2006639
4690228031182;1278777
4751027950095;1288063
8600133102477;1278972
2365199000000;1230199
9002859072246;1281146
4601512005406;1124680
9001414311813;1229688
4690502003669;1246671
4603406000573;1033110
5054563014856;1281473
4602701002541;1031980
4820132190013;1193243
8002617856942;1238602
4601728011802;1084959
4744183018877;1282817
2490967000000;2013494
4602009403170;1278857
2366562000000;1242065
4680002476155;1234015
5904134398208;1284424
4607168073011;1284728
4005808250776;1063788
4607007725231;1254810
4640009691197;1279808
5901815014297;1150952
4607039570731;1260388
2300216000000;1034757
2365449000000;2010975
5904134340672;1284281
5000204775747;1246975
5449000131768;1018998
8714100706459;1266850
4680007203183;1282440
3574660262438;1066916
2491115000000;2013672
4607025150701;1262779
2305342000000;1046178
4640014464892;1263023
4607026341627;1246101
4650058460101;1206081
8718158650429;1239586
2210779054304;1288343
8850228688861;1179471
4607021098014;1275036
8719202331042;1285888
2490956000000;2011771
4601363001732;1218899
8591022254844;1206437
4650001790460;1283089
9000100258937;1070292
8690757002581;1258701
5900511141351;1285381
5900288051013;1041199
4627124823801;1287707
4627089431752;1259610
4650055697616;1264908
4607044490062;1097531
3543534964297;1021857
4005808588558;1007840
4607151982122;1273430
2203529867286;1288418
4607011763045;1225610
5900288005719;1032773
4606547000051;1142350
4604248003043;1065987
7613031376001;1117810
8711295537462;1271646
3600522418238;1230223
4607023231945;1275661
4607177074054;1238702
4650069734260;1288163
4607025800170;1094996
2364129000000;2010166
2100010936479;2010664
2490005000000;2001012
2490884000000;2008466
3600541678774;1255697
3574660709315;1081418
2365453000000;2010979
4600870113990;1277324
2354848000000;2006923
8591022296530;1213621
3543534961104;1052836
9073215110315;1192944
4005808192540;1052096
2371222000000;1271938
4601201052018;1256832
2490007000000;2001028
4620004250698;1136482
5449000022189;1034683
9002859075360;1281097
5904134680501;1284541
4680007212963;1282707
4607174434561;1282906
4607092440293;1091438
4603040008850;1157459
2490522000000;2011010
8591022354339;1277711
4631011976112;1247752
2356507000000;1127971
4607053222234;1222270
4601674033705;1251389
4606055948746;1193876
2365734000000;1235167
4607075792982;1268091
4607037122291;1271699
2372275000000;1280506
8591022348260;1252382
8718951175914;1287915
5413149193987;1005328
8801198010299;1287277
2009800135705;1287333
9785990393462;1238345
4607078146379;1033575
8076809513388;1010261
8591022272053;1205444
6900000085264;1288442
4009175118356;1026787
4607052020374;1248521
4620006000987;1229686
3600540794390;1120676
4606284007733;1281238
4603014005472;1249306
6968558264142;1285601
4015400166658;1035233
2100011031128;1272972
4603444020564;1230246
4600682407096;1276542
4620016484760;1277844
2309537000000;2006664
7322540757200;1267924
4600712007296;1082622
2100011034259;1277592
8809052590437;1281678
4600935000500;1032728
4607139301457;1273315
2372675000000;2013761
4607038551632;1124988
4610016197753;1286381
4603552010402;1223260
2373014000000;2014002
2366392000000;1241111
8591022206348;1194779
4627103780217;1281511
2353856000000;1090159
3416830520101;1266477
4607004650376;1002372
4605457010587;1157377
4607038590600;1132937
2359300000000;2008051
4670002943993;1277948
4670002944013;1273495
4607053473780;1003072
4011800043001;1008198
4607115844626;1195837
2491375000000;2009696
4605966011143;1081856
6009631321915;1260415
4627090540511;1270846
4860104910294;1284724
4610000625293;1129162
4601201051998;1256831
4607180570185;1227939
8606004221124;1268511
2307591000000;2005018
6974556210272;1285567
4023103073067;1108455
5900536256597;1255343
8693495034258;1215549
4690471031298;1281611
4607171480035;1118077
4620002683009;1223804
4607112730731;1189928
8719202230345;1286206
4015000975148;1228559
4601201051707;1263769
4600068016225;1100499
4601351005711;1255075
4601842001444;1005584
3574660142303;1054690
4600712004639;1082831
4601570004441;1277120
5902704991729;1248620
2353830000000;1090102
2356689000000;1130081
4612760070900;1256124
3600540824981;1128016
4607174434431;1282332
4002966008140;1106736
2365711000000;2011118
4770349227470;1280838
8710103589440;1276674
5055539119261;1279964
4660001805545;1273233
2490155000000;2012050
6900000084410;1288278
4680007204074;1282742
4891212303951;1276804
4811473033480;1237603
4003301021558;1253354
8410310612497;1264247
2355906000000;2007222
40145518;1031596
2100010997500;1246562
4601021053493;1286599
4601158023154;1269496
2302301000000;2000922
4607052661720;1228004
4850002050055;1048946
2363399000000;2009832
6900541203554;1057009
5604424189409;1250081
46171184;1266777
8595598807671;1286314
4607012703262;1183814
4600632056671;1279074
2297832343063;1152840
2365408000000;2010930
4602461532746;1195521
4603514003251;1258343
4607014190435;1279003
4602920000205;1002517
4607157730192;1029551
4605226001822;1065067
4607001776611;1249791
5904134631947;1284494
9772541934007;1283216
4607811904020;1254880
2100011009882;1251045
4627115010173;1269231
2300779000000;1031486
2490534000000;2010859
4770190050586;1147160
5901669480101;1232434
4630014080703;1287450
4607053473544;1024376
4601825000266;1262858
4600712005797;1173949
4606419013943;1283743
2491019000000;2013545
4607048251560;1188114
4603928004387;1275978
4607082481350;1097566
2359342000000;2008063
8714789698090;1194658
4605246004346;1001147
5707672975562;1249641
4606842003917;1251953
4602541000028;1111259
4607067555182;1022118
2491258000000;2013872
5000204715286;1227859
4607011666827;1270267
4015000937382;1178106
4620001320110;1000566
4600001659953;1266030
4601481072720;1178111
2304005000000;1025870
4607043162908;1268839
5900516602888;1276134
4600288018511;1277272
4600721001445;1033913
4607075790889;1103285
4014500508429;1241885
8410779281548;1174424
5413149280786;1018209
4601674008758;1137738
4690388051846;1260370
3600542084406;1288671
5413056014276;1191016
4604049011919;1004922
2366493000000;2011530
5907582901433;1080156
8593401801786;1286354
8003520013026;1003653
4042045008647;1225767
4601823004334;1257819
2871494000009;1191001
2353014000000;1038724
4607121293647;1279654
5011013925698;1045406
8300081826271;1274366
8001250145932;1280147
8606004223654;1263648
6920629359720;1042418
4607011143731;1238824
4607093545874;1269550
4607132621958;1257989
8008603102079;1267633
2100010942234;1228474
4606272019335;1175347
4680007213977;1282370
2367480000000;2011801
4600492230006;1163341
2490800000000;2013141
4601629001025;1058288
4600728004784;1139615
46149299;1249506
5906552210377;1204084
4627096300423;1268371
4607938960992;1284982
4605246005886;1078896
7622210502032;1270802
8600462028509;1270133
4015100193091;1278828
4606453044927;1280485
8000000418319;1226055
5010006101118;1253315
7613033706332;1207461
4607051152717;1275989
3035138004238;1016359
4740012023852;1044514
4607078481012;1043097
2305594000000;1048060
4602666702708;1278801
4750605013979;1252394
8426979110403;1093955
3219820003710;1009737
2220270466186;1216565
4607011761539;1225608
2490855000000;2008894
2300247000000;1012989
4605922003908;1004480
4607010730017;1111056
4015000999120;1220199
5902704993631;1051590
5900511162530;1285371
8711295310508;1281895
9771563338008;1008426
5000265101158;1170240
4607037165625;1164552
4607052020060;1119089
4607150930070;1159364
2371762000000;1276249
2372409000000;1281662
46166609;1274820
46013439;1040614
4607112709980;1233019
2100010563545;1088386
2490635000000;2012817
2372179000000;2013451
2364429000000;1218397
4606779772504;1280632
8300081084527;1250035
2361943000000;2009235
9771998702009;1132942
4607051158269;1247064
4607070492160;1287132
8719202274424;1286167
2356073000000;1123653
4018873001006;1174128
8300205003816;1218123
8591022263389;1196593
4670015953583;1254012
4680002476353;1281871
8710103674603;1276675
4650061340131;1242658
4606609362196;1273739
2368606000000;1255178
2357254000000;1135817
4607016580333;1210922
4006894518702;1148368
4750605203783;1227875
4008576028219;1163781
4607089690069;1094121
2354887000000;2006958
46177889;1269038
3800011311013;1098765
4603521010044;1099620
3472710024879;1288146
5904134680921;1284554
8809052588656;1281680
4750605011456;1212843
4660011132938;1285825
2358038000000;1143777
4607036295361;1265382
2372149000000;2013421
4606420005623;1266971
2490389000000;2012418
5900516690328;1174493
2491043000000;2013573
4600495522207;1283002
6900000084397;1288276
54881006002;1000804
4600452019962;1266423
4606224116181;1264953
46109811;1198226
8033604844079;1236988
4690590091692;1286684
4620006001205;1242045
4607002223695;1118771
8410261401119;1238835
4607065195236;1272610
4600605023044;1278458
5010284100018;1045862
4607015890013;1263850
8300081752471;1265196
3600522778967;1255701
8436024290080;1066702
4810168004156;1031749
4015000936934;1173659
6921499711519;1256604
4680009030336;1270480
4606203061303;1276914
2100010026538;2006847
2009800135583;1287321
4600765026152;1273371
4610011880254;1065217
2306606000000;2004279
4605457005354;1041117
43168744034;1241149
4791021003397;1214100
8591022206324;1194778
8004350141156;1032860
2370459000000;1269072
4046504404209;1283644
4603767004470;1272727
4771632084480;1044001
4770190109956;1270650
4791021004547;1190966
7622300463847;1165995
8000000626882;1283766
3014260280772;1005557
2372566000000;1283968
4605331034302;1003094
2362411000000;2009436
4602606012584;1288143
4607044600232;1053578
4600439925514;1241045
4600697060606;1252518
4607124142072;1274542
4601662001594;1005897
8594053490052;1029802
4607096418007;1224977
8590838111068;1271490
2491343000000;2013950
2100011038905;1281619
7622210309310;1257963
8591022287392;1205463
4601339004699;1014169
4623721206276;1251688
4660014254644;1280773
2100010960108;1232723
4600605012338;1034821
46143617;1241374
2355336000000;2007063
3245990319801;1251570
4770491213338;1041844
4620005670075;1202942
2366746000000;1243084
4607051159945;1249947
4041811017401;1010133
4680003260647;1221597
2490835000000;2004007
4627074431712;1268604
4600905000264;1034784
5024688001031;1257408
2373067000000;1288628
4603883019389;1187616
4607179351061;1231008
4600495533814;1280606
4740018135702;1048567
2100000423842;1047191
8591022377017;1273343
8714789732947;1183625
2000077140140;1276619
4601201010476;1061574
4008576314558;1135632
4620002684259;1260079
4770349227463;1228892
4602009403200;1278868
3838471024570;1258403
4610003252762;1283563
6965532111027;1285540
4607179351313;1213015
3760045040221;1189492
4810226035986;1252649
4640010209701;1270040
4690228004056;1109839
2354719000000;1112684
8300497393282;1136362
4606203062324;1281598
4607076218177;1265955
8591022322345;1240147
4607154880029;1036296
4606284004046;1044040
4607013790025;1006658
4601512006748;1218507
4607174200029;1277596
4631136473305;1280290
4680020480219;1287520
4810014004736;1062201
5907609393166;1267399
4670002943566;1264309
2490410000000;2012478
3600521119617;1025936
8809052585242;1281673
5999885965182;1283273
4690590086957;1286849
4690388013639;1220168
5055539106841;1279955
4620013963619;1262183
5035766060253;1170061
8801460003561;1259010
2368711000000;1255973
8719202327588;1286084
2358671000000;1149971
8076802085738;1010285
4607040316144;1079366
4606065005446;1281860
5010993319015;1285296
759380113137;1250932
8690757202110;1047121
3574660650822;1183517
4607174434585;1282571
2490664000000;2012883
2490390000000;2012419
2368113000000;2012074
2302562000000;2001054
4620015670669;1252782
4607151981866;1234361
4660000323705;1232828
4850031000595;1077961
8004810275483;1250096
4690228006876;1128032
4607039920796;1037587
4606209001617;1270653
4680007810305;1245985
4863720414276;1269275
4600452019993;1266421
8300497221295;1226261
4030969824818;1064363
4640010205055;1252994
2490512000000;2012745
8594403310115;1048848
2366619000000;2011539
2362323000000;2009389
5902256005301;1215407
4607043162540;1238096
4084500854345;1272653
4607038550109;1286711
4607099092259;1128132
2100011043404;1285173
6927404511526;1286655
5760466986106;1217837
8004350130402;1111105
8591022224809;1190935
8308583553602;1234527
3552657012051;1236151
4607119087241;1285837
4660003840179;1205654
630996560297;1261616
8591177079705;1279459
4690228030376;1270522
4607150088139;1255782
8590838301650;1271492
4603567000320;1006283
5901037000894;1037950
4650068620243;1259552
2354479000000;1093467
3600521992548;1181795
4601296000857;1251074
2305814000000;2004334
4822012121858;1253390
7930061180102;1276728
4607006023086;1263807
8719202256321;1285990
8717644419519;1080616
7322540523744;1180040
4607016245461;1271276
3600523231522;1274332
8016001000019;1179750
9000100773744;1222230
3600522089414;1274314
2301062000000;1013026
 ;1132801
2361692000000;1180586
3700569800116;1065486
2490666000000;2012887
4607096005115;1007197
4607049110217;1147867
4891212300202;1276800
4750007689536;1044658
4650066309164;1281437
8850002008922;1281735
8591022228524;1188397
6900548064509;1249228
2371637000000;1275551
4607007644013;1262879
4820080720577;1143062
5906812009475;1282183
4607115060019;1106435
8000070020580;1046326
2355056000000;1114379
4607067550408;1033398
2491310000000;2013920
8011780009277;1021563
4605390005763;1106243
4630007834900;1264353
3300051140012;1155649
5000174726527;1004378
4690390097801;1275762
4606284002790;1269236
9001414004180;1148300
7613035000599;1258915
2372308000000;1280991
2365801000000;1235716
4620004251770;1200177
2100011041967;1285031
4607044604469;1235533
4605504521295;1286453
4690228004636;1126922
2100011042049;1285039
4610000625286;1146185
4030969837146;1196883
8600133106178;1109834
4605504523466;1286454
8005890006981;1239872
4605209000958;1251855
2100010936011;2010617
4600605023488;1287638
4605246002687;1032597
4607031147283;1257236
2306592000000;1042829
4640009495474;1274553
4607025396161;1008306
4008576300629;1135615
5902704990869;1266277
8593401801519;1286330
4607031242056;1155666
2490600000000;2006812
4607018271765;1171908
